year,start_date,episodes,rho_mean,return_mean,iv_change_mean,delta_gap_mean,diff_pnl_mean,diff_reward_mean,sum_excess_var,gross_abs_share,log_ratio_reduction_if_removed,no_parachute_down_steps_mean,weak_up_coupling_steps_mean
2015,2015-01-02,10,-0.680427400451048,0.006853387348265105,-0.0034406179388111026,-0.035298444265029,0.2815068799106248,3.4942777415934314,-0.0002462210313372322,0.017356198964828273,0.001767618605303778,2.3,2.1
2015,2015-02-05,1,0.012832007767518746,0.02073290202430722,-0.011891431021863408,0.003866465803056221,0.039681127314774925,1.141617980527317,0.00125742783759478,0.004576057564129113,0.002469804939448955,5.0,5.0
2015,2015-03-09,6,0.0044669549702155,0.009735273655288257,-0.011030113360674628,-0.03386112728843024,0.10804218129031523,-0.3334797678413938,0.0018689545989137141,0.009151731945446611,0.00503885863197942,5.833333333333333,4.0
2015,2015-04-08,1,-0.22357758465371244,0.014429820347775957,0.0033759106041940934,-0.017351441935524004,0.11372183728556726,0.49789110961735916,0.0006986748214734412,0.0025426319555527637,0.002850406217434487,5.0,3.0
2015,2015-05-07,6,-0.3089182108419431,0.004473437170718649,-0.0011466421094681485,-0.01941109838135204,0.06789288714755076,0.6313401107909846,0.0072612797541117425,0.026425400448919223,0.019043820479163753,4.333333333333333,3.0
2015,2015-06-08,7,-0.8084328005527252,0.008700270062868156,-0.01240352176976613,-0.037768585215168536,0.08391226442506802,3.3813328333670856,0.0059378043633242766,0.025890241785775824,0.014562280867407712,3.0,1.5714285714285714
2015,2015-07-08,6,-0.8136304355368565,-0.02862616551539965,0.013186227156295529,-0.035262001054293744,0.11080240346231725,4.218996715705862,0.03120028110000034,0.25389680353413613,0.22455635685064512,4.5,3.1666666666666665
2015,2015-08-06,8,-0.7622437839894005,-0.06727040853052825,0.015294540514725487,-0.0395090286099217,-0.2884930936966503,0.5452492490072963,-0.13050140162632798,0.47492341762045354,-0.22483856821791634,2.5,2.375
2015,2015-09-04,18,-0.5410592414230214,0.0655250115530478,-0.03626421164094151,-0.049815758666995474,0.3475557748983885,2.029833399032923,-0.0418441362632146,0.15519775988272627,-0.06497368749412936,2.888888888888889,1.5
2015,2015-10-06,3,-0.5297145428818142,0.048169080002895694,0.01722956804553454,-0.01661783617542224,0.36115456997705314,2.613575403604144,8.378440905885661e-05,0.008861915246121928,0.0005136819479701904,3.0,3.0
2015,2015-11-04,9,-0.6727502495597246,-0.025238113355908125,0.012023017708616423,-0.032899649776214714,0.10115258723541062,1.0941756754216847,0.0001868200052187371,0.021177841051910527,0.0014758033251372205,2.7777777777777777,1.8888888888888888
2016,2016-01-04,12,-0.6563099506411282,-0.0485126528827907,-0.010136201569753612,-0.04119107187851332,-0.2244892639939996,1.034663987328508,-0.014888775870206499,0.33026395026841104,-0.12713589986470783,1.5833333333333333,2.25
2016,2016-02-03,5,-0.6810067014332292,0.052475661657830755,-0.007598079818695802,-0.04137806036488251,0.29884265532800597,3.4851655747855235,-0.00039625608923153166,0.08856983247428526,-0.00122519569573791,1.8,3.0
2016,2016-03-04,8,-0.6345277275861676,0.028168617880486774,0.0020030915596107573,-0.023547735250511202,0.13756390337439084,2.105013458976484,-0.002900126851138647,0.037973396273182226,-0.021204654315930646,2.125,3.5
2016,2016-04-05,14,-0.5528430996799253,0.012165196034602279,-0.015096908993882203,-0.02789625670408054,0.06805898099553719,0.9099691745908228,-0.0007572435311899016,0.06883162421705341,-0.002334529821001144,3.5,2.4285714285714284
2016,2016-05-05,13,-0.42353344166777657,0.015706863241610858,0.0326559644178337,-0.03367063776038758,0.09906316541971123,0.9443170159614204,-0.000673664710231543,0.014449868796233042,-0.004528725416597209,4.3076923076923075,4.384615384615385
2016,2016-06-06,10,-0.46368810132471905,0.018361493533583583,-0.0011404184971694805,-0.03934282073796699,0.16356814365607591,0.7133527790492981,0.0180558599868444,0.28080021745840034,0.35997612475185403,5.0,4.3
2016,2016-07-06,6,-0.29541920857731846,0.037684776379105354,-0.0023745700301977973,-0.03258332971000724,0.12316264358703001,0.9730822738628143,-0.0013036097490240622,0.015878892087574443,-0.009187781221355117,3.5,6.0
2016,2016-08-04,12,-0.6993519580986209,-0.001874679467928242,0.006920519899240868,-0.026841210743481798,-0.008676401177288616,0.9169802769039977,-0.0002668511767596398,0.030957613966107217,0.0010047246630874064,4.416666666666667,2.6666666666666665
2016,2016-09-02,13,-0.7188321723594678,-0.016604979200108307,-0.007423975657166197,-0.03283992393302956,0.04731745782493765,1.711155956473192,-8.554749692667929e-05,0.04696970635022193,0.0007408071890546188,4.384615384615385,1.9230769230769231
2016,2016-10-04,21,-0.6565823102326703,0.0036954517312755802,0.004446124157198812,-0.04461974840131301,0.05456647652640066,1.3514672853676235,-0.002867280384893651,0.06505680483563578,-0.018555245897723907,2.9523809523809526,1.0
2016,2016-11-02,3,-0.08126881827110978,0.07371361027967908,0.007429766513381499,-0.02417490234229251,0.31065999960444146,1.9973462902292525,0.0016623081537502186,0.020248093272895284,0.01225060851890426,2.0,6.666666666666667
2017,2017-01-03,21,0.10517248091357762,0.033474285241774066,-0.0023051683165500754,-0.019059232708353892,0.09761153800840805,0.8904917214193654,-0.001655647374791598,0.1108829476092487,-0.06952282768076162,4.0,5.333333333333333
2017,2017-02-02,11,0.46214672098833726,0.03967350166593387,0.03135771982715933,-0.003531797370339849,0.048108118765117676,0.40392041573372056,0.00020230031916649232,0.05154519161463906,-0.010487905848027085,2.5454545454545454,10.0
2017,2017-03-06,28,-0.1586492171191313,-0.007039055950406385,-0.011355130011831773,-0.02777613314948799,0.013410582309402924,-0.07105286378809769,0.002041060536172183,0.12184355007328604,-0.009401262802572474,6.214285714285714,3.9285714285714284
2017,2017-04-04,25,-0.622853864523607,0.014287191308327172,-0.009473381875775703,-0.014718227414777421,0.0514805160320616,0.953642811578151,-0.00012114746407494358,0.06980015173546784,-0.017988961511562457,3.44,3.56
2017,2017-05-04,19,-0.7049668717976076,0.017923450662933302,0.009930901019609395,-0.006169281728707168,0.09565421933180714,1.116389376913905,0.0023373441017799056,0.12582661414889712,0.03834073535599619,2.789473684210526,3.6842105263157894
2017,2017-06-05,25,-0.5230088996652863,0.0048626749145181235,-0.006639620767299698,-0.004247371186544635,0.01850015161487114,0.06790091126177807,0.0002467392086037494,0.03239173958332005,0.0004230751092140772,2.92,3.44
2017,2017-07-05,28,-0.5138826061847471,0.012205005329504264,0.002032575490388729,-0.0011133533765098212,-0.004866453584112445,0.1037207304614132,0.0007055482979160182,0.06970294420430356,0.008158486855623454,2.9642857142857144,3.857142857142857
2017,2017-08-03,30,-0.7382466359649111,0.004164559778321575,0.0006230116901730726,-0.018699019279132312,0.11667873413893173,1.4066156753928718,0.003951777401755084,0.2047098587775728,0.07777565406898224,2.2666666666666666,3.066666666666667
2017,2017-09-01,18,0.05580922101715943,0.030346023913013234,0.009398225082337815,-0.006893321700735308,0.019445715837607427,-0.052641212962480664,0.0008974588442339913,0.045023213788903,0.01679849857779478,3.0555555555555554,7.833333333333333
2017,2017-10-04,27,-0.6211266911258078,0.0203989982645206,0.016262652439678588,0.010316434132230226,0.002324259103559113,-0.42405474985735503,-0.0006619298711190925,0.05681618986423787,-0.02204869920680705,0.8518518518518519,5.37037037037037
2017,2017-11-02,18,0.40549814488093117,0.026627041810683576,0.03641458862021342,-0.0063981173429764095,0.060334436111005335,0.09263477483071518,0.0008418971809957718,0.11145759860012404,-0.010575427901049483,3.7777777777777777,5.833333333333333
2018,2018-01-02,16,-0.7099928549699568,0.0005689258013183499,0.08084593510313749,-0.020127099426681623,0.16639521250493206,2.901084055440827,0.025012438141359228,0.2882136595422028,0.08136003886897011,1.9375,8.0625
2018,2018-02-01,24,-0.603670595924251,-0.03692433413900565,-0.024040447567184865,-0.06285224499698226,0.11522816586185354,3.0377481868344947,0.012029192047151051,0.1000495919158003,0.028356246873184457,4.166666666666667,2.875
2018,2018-03-05,22,-0.5768896426373854,-0.021542160720866236,-0.014560944007653648,-0.05640155663118867,-0.17448284419446994,0.937429916911831,0.0005441649851535132,0.030083792188266675,0.0011807852135923263,3.8636363636363638,1.7272727272727273
2018,2018-04-04,21,-0.34371691956190414,0.02282207435688846,-0.04319510639517369,-0.0650241418238355,0.17769828797953213,0.473676022834641,-0.014064099667863353,0.07721190717028799,-0.03644643620014812,4.666666666666667,2.6666666666666665
2018,2018-05-03,19,-0.4710382181562216,0.05423388036936597,0.01676062776275215,-0.03431155815222565,0.3480385017809113,1.499088571910437,-0.010554340159355734,0.04736021340508289,-0.024007924405705358,3.210526315789474,3.9473684210526314
2018,2018-06-04,31,-0.4808333675280813,0.01934114565534412,0.003940198846088898,-0.04482773868884493,0.16664740495412603,1.4969976929823232,-0.008871433672426647,0.03986620012523732,-0.02166467997083988,2.806451612903226,3.5161290322580645
2018,2018-07-03,20,-0.31910223362620543,0.04806705685495486,0.01184777346770503,0.0032012905005255965,0.12398574364385391,0.06187597065542135,-0.0022881666563520364,0.02337711527607759,-0.005624240233389,2.95,5.5
2018,2018-08-02,46,-0.17824168352307398,0.021714987891053562,0.05228633147727055,0.014437220110841231,-0.01132771396700239,-1.3806462069731797,0.006916886364636633,0.05573269832871496,0.016469086196924627,2.9782608695652173,6.456521739130435
2018,2018-08-31,36,-0.5432376647802378,-0.035573273156302904,0.035674468423672084,-0.008455404643451304,-0.07788284105103764,-0.19869770176427043,0.00759649396161556,0.055269338445599364,0.01779194031088303,3.0833333333333335,3.7777777777777777
2018,2018-10-02,45,-0.727737609352008,-0.06411218640567683,0.01576672589723091,-0.032570148163282506,0.03868262289116478,0.8350293141225327,-0.0007916258238621556,0.21109767955038033,-0.004705946483367968,2.688888888888889,1.7777777777777777
2018,2018-10-31,40,-0.5390219824528705,-0.02922332621516053,0.03022232856270949,-0.017681966607595814,-0.021212361076129827,-0.6395701799356377,-0.008489603414151151,0.07173780405234978,-0.01874667765121301,3.025,3.025
2019,2019-01-02,40,-0.26436630546907847,0.10127510976183078,-0.017122344571261737,-0.03313041418541014,0.46130824839815077,2.501904847613571,-0.0023024651382722652,0.16581941738210348,-0.009919792092118879,2.225,4.675
2019,2019-02-01,35,-0.17540202570636482,0.03931092151287708,0.03089071884704118,-0.0011010341706650737,0.06033896914931035,-1.0074660638162296,0.004587861027528526,0.07123484019409355,0.06003296688085813,3.6285714285714286,6.057142857142857
2019,2019-03-06,37,-0.4942984716631891,0.04907163679033361,0.026651309446052193,-0.02196569576351685,0.17264717400654128,0.012160750836094202,0.01289431230168082,0.12470537635249057,0.15590646686938792,2.027027027027027,6.135135135135135
2019,2019-04-04,15,-0.47863428679799397,-0.008854452463146008,0.025320829357578616,-0.0020463623556995973,0.04089897968178992,-0.2546132070710033,-0.0002123051932052202,0.01238962824072258,9.3122253919109e-07,3.1333333333333333,4.133333333333334
2019,2019-05-07,24,-0.07966271433724009,0.016053813214056568,-0.00403254209290614,-0.049895092611395846,0.13478153534984347,-0.11352217491863287,-0.0007534339467648275,0.031436634973191144,0.0028849006486446893,4.5,3.5416666666666665
2019,2019-06-10,10,-0.31071395861807277,0.02515495563539606,0.018927881459525397,-0.03553041439370795,0.15687087002194122,1.5588526601520583,-0.0008449603501050754,0.015283653521923004,-0.004249027381257292,3.3,5.7
2019,2019-07-10,30,-0.8202667631314201,-0.0315924994125202,0.009437692611061855,-0.05076503548522166,-0.24761172551413793,2.633480498765094,-0.03712851323701017,0.36506259206568836,-0.5157684489014378,2.6666666666666665,1.6333333333333333
2019,2019-08-08,35,-0.6499145639073228,0.018661634280892046,-0.007383907454875497,-0.053033523259054895,0.1353247062964618,4.459570931219962,0.003128827813038713,0.05150332134979907,0.05550045961951039,1.8285714285714285,2.7714285714285714
2019,2019-09-10,24,-0.5779849887423607,0.008850864444496703,-0.012756659493326864,-0.039335438738678584,0.06585321882705915,2.351726477694652,0.0013623368657786398,0.026905955881401045,0.024558317658310458,2.8333333333333335,2.25
2019,2019-10-09,24,-0.2205751883081494,0.06562956010605135,0.013770345018887152,-0.020010791891155472,0.21530648975524605,1.976159106031149,-0.0002379726925221305,0.09626825720944006,0.017758377227378108,1.875,6.166666666666667
2019,2019-11-07,45,-0.2059277507858566,0.034910088989142184,0.06007959557683785,-0.0038309010086046706,0.030887440039157395,-0.6434907428330672,5.2611978957161715e-05,0.03939032282914729,0.00420191426511804,1.6222222222222222,6.666666666666667
2020,2020-01-02,48,-0.6597147522515813,0.008338474303334696,0.05684084606348916,-0.03808520818604867,0.1042013270735242,1.166582645748932,0.0020267513084472645,0.015665051782752265,0.0011493491979649006,1.8541666666666667,6.604166666666667
2020,2020-02-03,34,-0.7486142546514253,-0.16398033210175084,0.13796106385316179,-0.04791442522544492,-1.233169458122212,-5.552719003289276,-0.42495403204525045,0.3361119994788286,-0.3784731726565474,2.8529411764705883,4.823529411764706
2020,2020-03-04,30,-0.6029183015257178,-0.09174834408876954,-0.04001506639525994,-0.11303001473080036,-0.6707840110399927,-17.85610955327832,0.2202948506121763,0.33420079852392826,0.20334983094381656,3.2666666666666666,2.7
2020,2020-04-02,43,-0.22961502925918661,0.14236508585915988,-0.000629839517947066,-0.03709576742657908,1.653670329191503,-1.1324789818620713,0.05800210152431342,0.07569933139550762,0.03503268974637826,2.627906976744186,4.27906976744186
2020,2020-05-04,60,-0.5002639823507147,0.09126797905248374,0.05876910446753789,-0.054616219528511964,0.7167449002537848,5.762661039339065,0.09434313565970862,0.07108091468396414,0.061229266382526494,1.0666666666666667,5.183333333333334
2020,2020-06-03,62,-0.6290193828809213,0.026119982727379816,0.03767660171938087,-0.04485906866317895,0.23649066640454974,0.5120281953808694,0.016754246296348693,0.0141631609302276,0.009799527646486136,2.5483870967741935,4.548387096774194
2020,2020-07-06,60,-0.3580327497313779,0.058230046933591684,-0.00027274932628402055,-0.05268843670984369,0.3118337002206192,2.6685120732217618,0.001713594367260905,0.02804543959208199,0.001624990931752843,2.3833333333333333,4.133333333333334
2020,2020-08-04,53,0.1378500084615917,0.013763410454214593,0.04214086579718632,-0.034205055262851836,0.17294673802823077,-0.09649989729423625,0.01862324948185609,0.015950212469363945,0.011999138470172982,3.5849056603773586,6.849056603773585
2020,2020-09-02,49,0.09132694875709918,-0.03321689104447031,-0.029706238420946326,-0.06351071647330526,0.0017377663251156,-8.112697056263057,0.05782861643191657,0.06177931604239065,0.041695294318778844,5.224489795918367,4.489795918367347
2020,2020-10-02,35,-0.4559865916894156,0.06729096196679041,-0.01223623599652501,-0.06683468143598852,0.6665149135192802,5.65605162865342,-0.031091787203020152,0.022270575847227202,-0.019629594138231326,3.9714285714285715,4.514285714285714
2020,2020-11-02,44,-0.16461787909153378,0.1141472855974801,0.0226905260255195,-0.04892544312770843,0.8359838937468491,2.8710043966622845,-0.029603277842356973,0.025033199253727795,-0.01967124387028823,4.613636363636363,5.5227272727272725
2021,2021-01-04,47,-0.6395828788275962,0.054914710936450055,0.023523793741441732,-0.03147105996964357,0.22204221946441433,3.018075689663368,0.0005681435579255629,0.09603441886465666,-0.0020727359081752217,2.127659574468085,4.638297872340425
2021,2021-02-03,57,-0.536395136239969,0.02768219826003969,0.013093131417599246,-0.026454063104925766,0.13888102934290805,1.3004164686659352,-0.0002908641622757874,0.12997850183013618,-0.03892206130784673,3.1403508771929824,3.5789473684210527
2021,2021-03-08,44,0.018754945316566792,0.08665913832313939,0.0013481858115458663,-0.040594125817416726,0.358474377052301,1.2911119335958123,-0.003209072773118602,0.07755043042877113,-0.045383812091648684,3.4545454545454546,5.5227272727272725
2021,2021-04-07,60,-0.6345623590707014,0.01733351961423514,0.038807281717730624,-0.03514280516360573,0.08485072211435198,1.150066987278078,-0.002519531316566212,0.08544688025986884,-0.05471201902426867,2.25,4.916666666666667
2021,2021-05-06,61,-0.7538679712643476,0.006839933003773129,0.006414500447924858,-0.031671477356880466,0.007767870013098455,2.1579426799283246,0.003951208954530651,0.08810497609667274,0.038920922378367376,2.0491803278688523,2.7049180327868854
2021,2021-06-07,61,-0.5268570402018171,0.027859256532095457,0.030049183701319614,-0.03515738445594026,0.09849681507598178,1.4054863041805024,0.00030213509484826323,0.029915651324208887,-0.002006869827399227,2.098360655737705,6.639344262295082
2021,2021-07-07,57,-0.5639391339432466,0.022584484335940305,0.012211459455302087,-0.03279128108439271,0.06612167806563897,1.1431745359832461,-0.0005947226004502246,0.017543816597257445,-0.00920190276243621,1.368421052631579,4.543859649122807
2021,2021-08-05,35,-0.6833727254654457,-0.006807470019645555,0.035569041147635566,-0.03453212200922735,0.017823591763666505,1.9754094994007154,0.0024408786803580616,0.05272388425829622,0.022588542928364708,2.3142857142857145,5.057142857142857
2021,2021-09-10,52,-0.6189562773540503,0.01216497738956954,-0.012452690226482009,-0.03781788006981058,0.040800057184749744,1.1170787756318474,0.0032077493661946985,0.09583383275312811,0.023889393588648555,3.6153846153846154,3.0
2021,2021-10-12,58,-0.3287733898583956,0.07277325271715017,0.047091804944205375,-0.03501128623010072,0.2781625255305885,1.7395361419830122,0.011291025257656727,0.2488439789471208,0.1377732199306319,0.7241379310344828,8.706896551724139
2021,2021-11-10,65,-0.8178931914451429,0.002925737617638606,0.03522881580755348,-0.027275083997209796,0.04790968866009728,2.256146207505136,-0.002308631542706099,0.07802362863988292,-0.04372970277129962,0.8461538461538461,3.353846153846154
2022,2022-01-03,70,-0.5947465587782617,-0.05227157564168593,0.0043120003019478615,-0.0409728698659932,-0.20898203519956826,-1.296037181878124,0.002055265234422904,0.06234067575376599,0.026805466010655823,4.457142857142857,2.642857142857143
2022,2022-02-01,84,-0.7027769629621281,-0.03822693842826078,0.04604706416609477,-0.03509426812635399,-0.07549664889622283,1.2871423343530182,-0.0051166190498159085,0.11427006773615528,-0.036952996547619923,2.392857142857143,1.4880952380952381
2022,2022-03-02,69,-0.5494558011420067,0.017751526414819942,-0.03345219417858991,-0.046183473524142246,0.1944694791407568,-1.7390712236082813,-0.008393777541348098,0.10688170601197897,-0.07726313210900873,4.797101449275362,1.6666666666666667
2022,2022-03-31,62,-0.8012754918837035,-0.08659845140222892,0.04632195172012603,-0.044026482968532725,-0.3559489784223448,0.46821785904638763,-0.006252220931568925,0.09200159110312552,-0.05813753127278209,3.5806451612903225,2.5
2022,2022-04-29,62,-0.4192945998945883,-0.0003357604732715818,-0.015759765215232525,-0.05010281910608884,-0.03215469015489935,-2.2008005633593064,-0.0011192634333527616,0.039917190140581045,1.2481029553604306e-05,4.338709677419355,1.8548387096774193
2022,2022-05-31,65,-0.6156537069006207,-0.06870648825159541,-0.02474727738774279,-0.049452664946234036,-0.27249892015190164,1.9134315921622689,0.002257592838427807,0.06879459768449743,0.029896026868896322,5.1692307692307695,2.707692307692308
2022,2022-07-01,51,-0.2544546336891916,0.08908616358186457,-0.005406899563652584,-0.05036526122987912,0.4684662682433942,-1.1176145474325996,-0.001778424578852381,0.10668146308817787,-0.007672867028169758,4.235294117647059,5.117647058823529
2022,2022-08-01,61,-0.5362049082114134,-0.03520737324987787,0.007907600657336311,-0.03702281728592092,-0.04451323788105219,-0.6870589423717955,-0.002817472914198927,0.028714817660611406,-0.022991091557468646,4.868852459016393,2.3934426229508197
2022,2022-08-30,56,-0.10992801308167133,-0.06927866335054708,0.013473048969934995,-0.05027620210933268,-0.27174330053547147,-4.0343486142549,0.003450423918975068,0.06907122806095153,0.04413399641352271,6.0,2.642857142857143
2022,2022-09-28,62,0.13366051036824644,0.03267776669157805,-0.014491963498473386,-0.05642246428800569,0.31277338692446444,-9.736303246965054,0.0018590027776913104,0.1457682269226751,0.036312796594537525,6.564516129032258,5.290322580645161
2022,2022-10-27,63,0.009653283404117526,0.054695966232670326,-0.007848813008555448,-0.03918970542800423,0.2755465512872781,-3.2301729824622996,-0.00021160194296179855,0.055778318574266926,0.002690078294826065,6.777777777777778,3.4444444444444446
2022,2022-11-25,54,0.04321914445156304,-0.048314644261858955,-0.030533528053881025,-0.04126442022650004,-0.1067990558360395,-4.223396880062297,0.0031541385720530654,0.10978011726321302,0.061767291071648814,6.351851851851852,2.1666666666666665
2023,2023-01-04,62,-0.13514025790495152,0.06826569717539865,0.016325566082422395,-0.026300222349356087,0.2606241282218774,-1.020877449309928,0.008746310287428193,0.1643404089344377,0.10753106099886078,3.096774193548387,4.774193548387097
2023,2023-02-03,49,-0.33048106638349656,-0.03483474685340834,-0.014131822191462182,-0.02995705876216215,-0.052633201664347866,-0.314425779630517,0.0028056172830400903,0.09472184134960633,0.004150001185804442,5.448979591836735,3.3877551020408165
2023,2023-03-07,62,-0.4498265254448371,0.02831492757712482,0.026921960209862792,-0.039804533200451665,0.21836692215953138,3.7346141192061757,0.008520200157783415,0.20115902273512848,0.01675862187070931,2.7903225806451615,4.032258064516129
2023,2023-04-05,62,-0.38594286753692125,0.014948368641511204,-0.016621183996451096,-0.01961243472873689,0.0922435596180899,0.2549204243181779,-0.002158535318143077,0.07089521664704393,-0.13309492534692724,5.451612903225806,5.338709677419355
2023,2023-05-05,61,0.00702246665221538,0.03936292842190588,0.04590953817876541,-0.017595806911361825,0.1021777142978557,-0.09247712784316929,0.0003745283792445834,0.056947885190088594,-0.012076185227577585,3.5901639344262297,6.19672131147541
2023,2023-06-06,60,0.4012253687876782,0.028246063744269623,0.046753629695215286,-0.00399007492119396,0.04366195404786661,-0.7452967125238403,0.0016150168473273252,0.042678733271366634,-0.0071840362619999265,5.333333333333333,7.566666666666666
2023,2023-07-07,58,0.030152829365894505,0.018594573443438792,0.03560940516246632,-0.0043476766811188965,0.0364708950944546,-0.6308760441065125,0.0023285349145328827,0.05319406631614711,-0.0062102385200766275,5.017241379310345,6.706896551724138
2023,2023-08-07,53,0.05081137777657655,-0.011586733276421738,-0.011125253610078305,-0.020646769853281788,0.023883077197156943,-0.7918488011653386,0.0028992627170763975,0.06478065072947338,0.010351458314910689,6.377358490566038,4.716981132075472
2023,2023-09-06,54,-0.08839623998530464,-0.03638516634230696,-0.0049231301579261534,-0.013227601135517734,-0.008236186366839697,1.053579877741071,0.004747406027128904,0.11017922091856927,0.011921728203607596,5.851851851851852,5.166666666666667
2023,2023-10-05,60,-0.09439653912461206,0.031557212469911285,-0.011936317875283983,-0.02365966487800266,0.11912497822256556,-0.21219015620152692,0.0035686338729523062,0.07727296944506953,0.028823821579714137,4.583333333333333,5.016666666666667
2023,2023-11-03,51,0.11294770175671558,0.04731108633623706,0.06924572373232936,-0.00822937675444437,0.06404993055429618,-0.4687737497818187,0.0008688885898382483,0.06382998446306877,-0.021852627865191376,1.9215686274509804,7.745098039215686
